what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.openProject",1454406329634
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1454406330874
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1454406330874
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1454406330874
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1454406330874
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1454406330874
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1454406330874
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1454406330874
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1454406330874
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1454406330874
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1454406330874
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1454406330874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454406332369
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1454406335214
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1454406335240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454406801403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454406806171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454406809230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454464224863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454464281700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454465918526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454465920682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454467720109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454467722997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469175526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469188901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469190883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469200558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469341579
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454469343403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469353172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469955102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469958983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454469989349
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454469992185
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454469992257
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454469992518
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454469992556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454469992556
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454469994548
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454469996698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470003811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470010155
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454470016684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454470016798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454470016971
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454470017580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470024131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1454470032047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470032361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470057701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470060747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470060761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470067011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1454470068739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454470070641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454470072457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470073353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470076318
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1454470081663
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1454470081783
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454470082039
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454470083337
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454470086535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470087707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470171393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470172357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470641096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470643361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470716024
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454470717786
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454470718417
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1454470725600
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1454470728579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470728998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470731015
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1454470731321
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1454470731420
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1454470731539
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1454470731603
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1454470732362
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1454470734927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470739000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470741022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470743908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470751446
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1454470758448
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1454470762217
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1454470764898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470769424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454470827758
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454470830343
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454470831580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454470879210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471037379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471046579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471100620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471110274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471114626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471116887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471118954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471207936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471286061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471300096
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1454471304139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471307496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471307875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471308718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471313219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471316920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471317915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471325354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471332017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471335718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471335994
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454471354396
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454471356531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471376134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471382078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471388048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471388371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471402079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471459413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471467103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471477761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471488365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471494912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471496247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471501223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471506233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471510921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471518158
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471518348
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471518529
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471518952
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471519173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471519328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1454471519902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471520925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471524283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471528788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471532453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471537878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471540750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471550715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1454471555614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471555948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454471561493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471571473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471580095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471581844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471583950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471588828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471590466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454471591578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454476063243
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454476071492
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454476071613
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477206952
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477207043
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1454477207062
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477211725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1454477211746
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477226495
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477226579
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477238753
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477238753
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477310765
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477312312
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477325071
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477325071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477344497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477346407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477369938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477377309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477379178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477452828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477493003
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1454477532937
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454477535438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454477535643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454477535645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454477535748
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477544653
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477546571
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454477548959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1454477549051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477559273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477559407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477559477
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477569661
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477569662
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1454477579065
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454477580634
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477594476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477645856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477645960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477646646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454477653809
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477653888
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477653975
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477757598
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454477757598
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1454477766244
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454477855966
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454477881076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454478290344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454478294671
error,log,,,"Unexpected runtime error while computing a text hover",1454478314682
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454478336332
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454478336423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454478344197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454478344330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454479860125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454480023821
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1454480176615
